winner_id,tourney_id,match_won
104882,2017-7011,3
105572,2017-7011,3
111451,2017-7011,3
104505,2017-7011,3
105512,2017-7011,2
103843,2017-7011,2
105577,2017-7011,2
106266,2017-7011,2
117361,2017-7011,2
200024,2017-7011,2
105026,2017-7011,2
105454,2017-7011,1
106291,2017-7011,1
104424,2017-7011,1
111192,2017-7011,1
122533,2017-7011,1
106026,2017-7011,1
200000,2017-7011,1
117353,2017-7011,1
106184,2017-7011,1
105011,2017-7011,1
126845,2017-7011,1
104229,2017-7011,1
105074,2017-7011,1
105916,2017-7015,5
111513,2017-7015,4
105649,2017-7015,4
106248,2017-7015,4
105596,2017-7015,3
105841,2017-7015,3
105948,2017-7015,3
105641,2017-7015,3
105936,2017-7015,2
103926,2017-7015,2
126237,2017-7015,2
105497,2017-7015,2
105782,2017-7015,2
126610,2017-7015,2
105871,2017-7015,2
106390,2017-7015,2
105132,2017-7015,1
106099,2017-7015,1
126504,2017-7015,1
104919,2017-7015,1
104268,2017-7015,1
126197,2017-7015,1
109739,2017-7015,1
105225,2017-7015,1
106426,2017-7015,1
106249,2017-7015,1
126149,2017-7015,1
136440,2017-7015,1
104494,2017-7015,1
105656,2017-7015,1
106249,2017-7021,5
106420,2017-7021,4
124116,2017-7021,4
126149,2017-7021,4
105132,2017-7021,4
106425,2017-7021,3
104494,2017-7021,3
144645,2017-7021,3
128034,2017-7021,2
132842,2017-7021,2
106288,2017-7021,2
105678,2017-7021,2
126523,2017-7021,2
104897,2017-7021,2
104970,2017-7021,2
132482,2017-7021,1
105692,2017-7021,1
134868,2017-7021,1
136440,2017-7021,1
110468,2017-7021,1
126205,2017-7021,1
104947,2017-7021,1
121531,2017-7021,1
105149,2017-7021,1
104738,2017-7021,1
117356,2017-7021,1
105302,2017-7021,1
106148,2017-7073,5
105589,2017-7073,4
105181,2017-7073,3
104970,2017-7073,3
106398,2017-7073,3
104719,2017-7073,3
123785,2017-7073,2
105406,2017-7073,2
126535,2017-7073,2
105819,2017-7073,2
122536,2017-7073,2
121816,2017-7073,1
105843,2017-7073,1
106331,2017-7073,1
124079,2017-7073,1
105911,2017-7073,1
106105,2017-7073,1
105063,2017-7073,1
123855,2017-7073,1
105905,2017-7073,1
126610,2017-7073,1
104291,2017-7083,5
126610,2017-7083,4
122330,2017-7083,3
106246,2017-7083,3
105747,2017-7083,3
126128,2017-7083,3
104963,2017-7083,2
123795,2017-7083,2
105539,2017-7083,2
134068,2017-7083,2
106051,2017-7083,2
105109,2017-7083,2
104797,2017-7083,2
104947,2017-7083,2
122589,2017-7083,1
105590,2017-7083,1
104620,2017-7083,1
104690,2017-7083,1
105806,2017-7083,1
126125,2017-7083,1
126127,2017-7083,1
105714,2017-7083,1
200565,2017-7083,1
105421,2017-7083,1
105690,2017-7083,1
105936,2017-7085,5
105063,2017-7085,4
106099,2017-7085,4
126149,2017-7085,3
105154,2017-7085,3
144707,2017-7085,3
106065,2017-7085,2
123809,2017-7085,2
105406,2017-7085,2
105882,2017-7085,2
105948,2017-7085,2
106005,2017-7085,1
105493,2017-7085,1
104890,2017-7085,1
105943,2017-7085,1
122536,2017-7085,1
106148,2017-7085,1
106260,2017-7085,1
104473,2017-7085,1
104198,2017-7085,1
106390,2017-7085,1
106026,2017-7100,5
126409,2017-7100,4
106368,2017-7100,4
104629,2017-7100,3
127339,2017-7100,3
105031,2017-7100,3
200615,2017-7100,2
121920,2017-7100,2
104873,2017-7100,2
111187,2017-7100,2
110748,2017-7100,2
106168,2017-7100,2
126652,2017-7100,2
105938,2017-7100,2
104822,2017-7100,2
104882,2017-7100,2
106051,2017-7100,1
105721,2017-7100,1
200015,2017-7100,1
105502,2017-7100,1
106022,2017-7100,1
111576,2017-7100,1
104615,2017-7100,1
105960,2017-7100,1
105454,2017-7100,1
105302,2017-7100,1
106353,2017-7100,1
105041,2017-7121,5
105827,2017-7121,4
105806,2017-7121,3
105012,2017-7121,3
105634,2017-7121,3
200403,2017-7121,2
105590,2017-7121,2
105928,2017-7121,2
105882,2017-7121,2
200216,2017-7121,2
105130,2017-7121,2
127760,2017-7121,2
104707,2017-7121,2
200282,2017-7121,2
104312,2017-7121,2
133872,2017-7121,2
104852,2017-7121,1
200221,2017-7121,1
105575,2017-7121,1
105132,2017-7121,1
111795,2017-7121,1
103607,2017-7161,5
105943,2017-7161,4
106148,2017-7161,4
103893,2017-7161,3
104268,2017-7161,3
106006,2017-7161,2
105064,2017-7161,2
105077,2017-7161,2
105952,2017-7161,2
104330,2017-7161,2
104386,2017-7161,1
105589,2017-7161,1
104738,2017-7161,1
104117,2017-7161,1
106044,2017-7161,1
105512,2017-7161,1
105051,2017-7161,1
105053,2017-7161,1
105679,2017-7161,1
106065,2017-7161,1
105227,2017-7163,4
104678,2017-7163,3
105683,2017-7163,3
106071,2017-7163,2
104327,2017-7163,2
106043,2017-7163,2
104978,2017-7163,2
105583,2017-7163,2
104629,2017-7163,2
111513,2017-7163,2
105821,2017-7163,2
126774,2017-7163,2
105633,2017-7163,1
104297,2017-7163,1
106210,2017-7163,1
105827,2017-7163,1
104022,2017-7163,1
200175,2017-7163,1
106072,2017-7163,1
111575,2017-7163,1
111442,2017-7163,1
106000,2017-7163,1
105379,2017-7163,1
105376,2017-7182,5
117357,2017-7182,4
106109,2017-7182,4
106034,2017-7182,3
106167,2017-7182,3
106291,2017-7182,3
106045,2017-7182,3
105074,2017-7182,2
122330,2017-7182,2
105916,2017-7182,2
105166,2017-7182,2
105985,2017-7182,2
105454,2017-7182,2
104897,2017-7182,1
105595,2017-7182,1
117358,2017-7182,1
104978,2017-7182,1
125802,2017-7182,1
111581,2017-7182,1
104594,2017-7182,1
106293,2017-7182,1
103607,2017-7201,5
106000,2017-7201,4
105578,2017-7201,4
111797,2017-7201,3
106228,2017-7201,3
105671,2017-7201,3
106117,2017-7201,2
134770,2017-7201,2
105635,2017-7201,2
105550,2017-7201,2
111187,2017-7201,2
105960,2017-7201,2
105877,2017-7201,1
105917,2017-7201,1
104597,2017-7201,1
105426,2017-7201,1
104523,2017-7201,1
106252,2017-7201,1
105053,2017-7201,1
105738,2017-7203,5
111511,2017-7203,5
106283,2017-7203,4
105654,2017-7203,3
111451,2017-7203,3
111452,2017-7203,3
105633,2017-7203,3
106109,2017-7203,2
110751,2017-7203,2
105821,2017-7203,2
202354,2017-7203,2
106225,2017-7203,2
200282,2017-7203,1
105974,2017-7203,1
117360,2017-7203,1
111156,2017-7203,1
117357,2017-7203,1
105454,2017-7203,1
124045,2017-7203,1
105210,2017-7203,1
124050,2017-7203,1
126845,2017-7203,1
110761,2017-7203,1
106331,2017-7203,1
103781,2017-7205,5
104308,2017-7205,4
111460,2017-7205,3
103908,2017-7205,3
105161,2017-7205,3
123807,2017-7205,2
126166,2017-7205,2
116985,2017-7205,2
105399,2017-7205,2
106138,2017-7205,2
105806,2017-7205,2
105781,2017-7205,2
121531,2017-7205,2
105559,2017-7205,2
104932,2017-7205,2
124116,2017-7205,1
134868,2017-7205,1
105060,2017-7205,1
125806,2017-7205,1
105874,2017-7205,1
144645,2017-7205,1
200108,2017-7205,1
104901,2017-7205,1
124112,2017-7205,1
105668,2017-7205,1
104997,2017-7205,1
105041,2017-7205,1
133430,2017-7235,5
105047,2017-7235,5
106281,2017-7235,4
105074,2017-7235,4
200000,2017-7235,3
104897,2017-7235,3
104847,2017-7235,3
105441,2017-7235,3
108761,2017-7235,2
200282,2017-7235,2
105641,2017-7235,2
106035,2017-7235,2
122241,2017-7235,2
105163,2017-7235,2
105714,2017-7235,1
111456,2017-7235,1
105814,2017-7235,1
106031,2017-7235,1
106362,2017-7235,1
111790,2017-7235,1
111460,2017-7235,1
105166,2017-7235,1
105654,2017-7235,1
106266,2017-7235,1
105398,2017-7235,1
105572,2017-7235,1
104233,2017-7235,1
126846,2017-7235,1
105281,2017-7235,1
105815,2017-7235,1
105341,2017-7288,5
200000,2017-7288,4
105572,2017-7288,4
126952,2017-7288,4
105074,2017-7288,3
105654,2017-7288,3
106291,2017-7288,3
117353,2017-7288,3
105810,2017-7288,3
105051,2017-7288,2
106266,2017-7288,2
105655,2017-7288,2
104424,2017-7288,2
111192,2017-7288,2
105512,2017-7288,2
104534,2017-7288,2
103843,2017-7288,1
126953,2017-7288,1
122536,2017-7288,1
111792,2017-7288,1
126845,2017-7288,1
111451,2017-7288,1
200024,2017-7288,1
128034,2017-7288,1
126283,2017-7288,1
106311,2017-7288,1
106031,2017-7288,1
105577,2017-7288,1
105807,2017-7290,4
106249,2017-7290,3
104731,2017-7290,3
106216,2017-7290,3
104180,2017-7290,3
106121,2017-7290,2
111200,2017-7290,2
106099,2017-7290,2
105992,2017-7290,2
103970,2017-7290,2
104597,2017-7290,2
103990,2017-7290,1
106393,2017-7290,1
105155,2017-7290,1
124014,2017-7290,1
123819,2017-7290,1
126094,2017-7290,1
105671,2017-7290,1
104932,2017-7290,1
104755,2017-7290,1
105223,2017-7290,1
104122,2017-7290,1
105216,2017-7297,5
111442,2017-7297,4
117361,2017-7297,4
105933,2017-7297,3
104460,2017-7297,3
106225,2017-7297,3
133430,2017-7297,3
105657,2017-7297,3
106261,2017-7297,3
105655,2017-7297,2
105554,2017-7297,2
104660,2017-7297,2
124187,2017-7297,2
200282,2017-7297,2
104534,2017-7297,2
111456,2017-7297,2
104586,2017-7297,1
105041,2017-7297,1
110779,2017-7297,1
104735,2017-7297,1
111815,2017-7297,1
105357,2017-7297,1
104932,2017-7297,1
105650,2017-7297,1
106026,2017-7297,1
106281,2017-7297,1
106266,2017-7297,1
117360,2017-7297,1
106283,2017-7297,1
103794,2017-7297,1
110536,2017-7316,5
111815,2017-7316,4
202139,2017-7316,4
109734,2017-7316,3
103665,2017-7316,3
105656,2017-7316,3
111511,2017-7316,3
106426,2017-7316,2
111456,2017-7316,2
126846,2017-7316,2
120798,2017-7316,2
110474,2017-7316,2
106057,2017-7316,2
106283,2017-7316,2
105765,2017-7316,2
106252,2017-7316,1
200220,2017-7316,1
105815,2017-7316,1
106328,2017-7316,1
144652,2017-7316,1
104765,2017-7316,1
106382,2017-7316,1
106261,2017-7316,1
124014,2017-7316,1
105302,2017-7318,5
105528,2017-7318,4
104433,2017-7318,3
106261,2017-7318,3
200230,2017-7318,2
111460,2017-7318,2
105960,2017-7318,2
106045,2017-7318,2
106290,2017-7318,2
106382,2017-7318,2
110536,2017-7318,1
106368,2017-7318,1
106250,2017-7318,1
105933,2017-7318,1
105881,2017-7318,1
120798,2017-7318,1
123755,2017-7318,1
126846,2017-7318,1
111582,2017-7318,1
105572,2017-7318,1
105497,2017-7318,1
111436,2017-7318,1
200670,2017-7318,1
127024,2017-7318,1
104022,2017-7333,5
105357,2017-7333,4
104424,2017-7333,3
117361,2017-7333,3
105359,2017-7333,2
105166,2017-7333,2
106026,2017-7333,2
126203,2017-7333,2
133297,2017-7333,1
104251,2017-7333,1
134068,2017-7333,1
126409,2017-7333,1
207605,2017-7333,1
105432,2017-7333,1
103565,2017-7333,1
132575,2017-7333,1
104594,2017-7333,1
126327,2017-7333,1
105633,2017-7333,1
144678,2017-7333,1
105938,2017-7333,1
106331,2017-7339,6
111456,2017-7339,5
110751,2017-7339,5
105614,2017-7339,4
109739,2017-7339,3
105292,2017-7339,3
105596,2017-7339,3
105434,2017-7339,3
105871,2017-7339,3
105528,2017-7339,2
106216,2017-7339,2
110748,2017-7339,2
126652,2017-7339,2
105815,2017-7339,2
111581,2017-7339,1
136440,2017-7339,1
124014,2017-7339,1
105286,2017-7339,1
103665,2017-7339,1
104735,2017-7339,1
127028,2017-7339,1
123755,2017-7339,1
104233,2017-7339,1
110740,2017-7339,1
200000,2017-7339,1
105985,2017-7339,1
111511,2017-7339,1
144895,2017-7341,5
126774,2017-7341,4
120424,2017-7341,3
106137,2017-7341,3
105657,2017-7341,3
105726,2017-7341,2
105163,2017-7341,2
105917,2017-7341,2
104871,2017-7341,2
105011,2017-7341,2
110600,2017-7341,2
200005,2017-7341,2
106421,2017-7341,2
105714,2017-7341,2
121411,2017-7341,1
106110,2017-7341,1
105063,2017-7341,1
105561,2017-7341,1
126610,2017-7341,1
106005,2017-7341,1
106288,2017-7341,1
122644,2017-7341,1
106099,2017-7341,1
104579,2017-7341,1
104563,2017-7341,1
126127,2017-7341,1
105161,2017-7341,1
105109,2017-7341,1
111513,2017-7341,1
200514,2017-7343,6
104022,2017-7343,5
104594,2017-7343,4
133297,2017-7343,4
106121,2017-7343,4
126283,2017-7343,4
104229,2017-7343,3
104810,2017-7343,2
104986,2017-7343,2
105166,2017-7343,2
104771,2017-7343,2
111442,2017-7343,2
105842,2017-7343,1
106329,2017-7343,1
117353,2017-7343,1
104629,2017-7343,1
105655,2017-7343,1
117361,2017-7343,1
106168,2017-7343,1
105147,2017-7343,1
105738,2017-7343,1
111578,2017-7345,5
123828,2017-7345,4
106281,2017-7345,4
111582,2017-7345,3
105815,2017-7345,3
106264,2017-7345,3
105960,2017-7345,3
124187,2017-7345,2
111761,2017-7345,2
111583,2017-7345,2
104233,2017-7345,2
110536,2017-7345,2
105614,2017-7345,2
105454,2017-7345,1
109734,2017-7345,1
111192,2017-7345,1
200113,2017-7345,1
111581,2017-7345,1
126567,2017-7345,1
106218,2017-7345,1
126206,2017-7345,1
105032,2017-7345,1
105881,2017-7345,1
105334,2017-7345,1
105434,2017-7345,1
131951,2017-7345,1
105626,2017-7345,1
120798,2017-7345,1
111815,2017-7345,1
136440,2017-7345,1
111797,2017-7347,5
105274,2017-7347,4
105656,2017-7347,4
106148,2017-7347,3
104297,2017-7347,3
106329,2017-7347,3
106203,2017-7347,2
105671,2017-7347,2
106220,2017-7347,2
104122,2017-7347,2
123755,2017-7347,2
126214,2017-7347,2
206785,2017-7347,1
200116,2017-7347,1
105292,2017-7347,1
123819,2017-7347,1
122257,2017-7347,1
106162,2017-7347,1
105487,2017-7347,1
106059,2017-7347,1
106252,2017-7347,1
105120,2017-7347,1
105954,2017-7347,1
105571,2017-7347,1
106174,2017-7347,1
105780,2017-7347,1
106228,2017-7347,1
105497,2017-7347,1
106398,2017-7347,1
109739,2017-7351,5
105614,2017-7351,4
111460,2017-7351,3
126846,2017-7351,3
110536,2017-7351,3
111582,2017-7351,2
103607,2017-7351,2
106426,2017-7351,2
105877,2017-7351,2
105334,2017-7351,2
111187,2017-7351,2
136440,2017-7351,2
105960,2017-7351,2
126276,2017-7351,1
105656,2017-7351,1
110751,2017-7351,1
105572,2017-7351,1
106412,2017-7351,1
121531,2017-7351,1
202144,2017-7351,1
200265,2017-7351,1
105032,2017-7351,1
124015,2017-7351,1
122548,2017-7351,1
104431,2017-7351,1
200175,2017-7353,5
105430,2017-7353,4
104882,2017-7353,3
105585,2017-7353,3
106329,2017-7353,2
104644,2017-7353,2
105842,2017-7353,2
144751,2017-7353,2
105172,2017-7353,2
128034,2017-7353,2
104629,2017-7353,2
111187,2017-7353,1
105655,2017-7353,1
106168,2017-7353,1
111190,2017-7353,1
105436,2017-7353,1
105905,2017-7353,1
103175,2017-7353,1
106321,2017-7353,1
105440,2017-7353,1
120775,2017-7353,1
105357,2017-7387,5
106225,2017-7387,4
104594,2017-7387,4
103565,2017-7387,4
104424,2017-7387,3
105778,2017-7387,3
105147,2017-7387,3
105655,2017-7387,3
200080,2017-7387,2
105051,2017-7387,2
144678,2017-7387,2
106072,2017-7387,2
105507,2017-7387,2
126952,2017-7387,2
122548,2017-7387,2
111446,2017-7387,2
106053,2017-7387,1
111360,2017-7387,1
134068,2017-7387,1
104907,2017-7387,1
126283,2017-7387,1
105974,2017-7387,1
138550,2017-7387,1
133291,2017-7387,1
126845,2017-7387,1
105572,2017-7387,1
124040,2017-7387,1
110748,2017-7387,1
117361,2017-7387,1
105656,2017-7389,5
123755,2017-7389,4
103607,2017-7389,3
105273,2017-7389,3
106006,2017-7389,3
105271,2017-7389,3
105944,2017-7389,3
122669,2017-7389,3
105413,2017-7389,2
105589,2017-7389,2
106203,2017-7389,2
106228,2017-7389,2
126663,2017-7389,1
105154,2017-7389,1
206720,2017-7389,1
105245,2017-7389,1
105821,2017-7389,1
105156,2017-7389,1
104907,2017-7389,1
106057,2017-7389,1
105688,2017-7389,1
105578,2017-7389,1
105589,2017-7391,5
106174,2017-7391,4
105487,2017-7391,4
106220,2017-7391,3
106198,2017-7391,3
105671,2017-7391,3
105899,2017-7391,3
105819,2017-7391,2
126183,2017-7391,2
126634,2017-7391,2
105656,2017-7391,2
106044,2017-7391,2
106203,2017-7391,2
105933,2017-7391,2
106249,2017-7391,1
105292,2017-7391,1
126663,2017-7391,1
105406,2017-7391,1
106057,2017-7391,1
103607,2017-7391,1
134770,2017-7391,1
106164,2017-7391,1
105497,2017-7391,1
105641,2017-7391,1
105578,2017-7391,1
104122,2017-7391,1
104534,2017-7393,5
105526,2017-7393,4
104327,2017-7393,3
104268,2017-7393,3
132137,2017-7393,2
133430,2017-7393,2
105552,2017-7393,2
111452,2017-7393,2
105928,2017-7393,2
105032,2017-7393,2
104505,2017-7393,2
111156,2017-7393,2
104122,2017-7393,2
105429,2017-7393,1
105589,2017-7393,1
111446,2017-7393,1
105732,2017-7393,1
106302,2017-7393,1
121531,2017-7393,1
117359,2017-7393,1
126846,2017-7393,1
105070,2017-7393,1
111460,2017-7393,1
105952,2017-7393,1
106044,2017-7395,5
104547,2017-7395,4
105789,2017-7395,3
106408,2017-7395,3
106228,2017-7395,3
105899,2017-7395,3
105671,2017-7395,3
105589,2017-7395,3
126634,2017-7395,2
105952,2017-7395,2
122536,2017-7395,2
105948,2017-7395,2
106249,2017-7395,2
144821,2017-7395,2
105497,2017-7395,2
105643,2017-7395,2
126183,2017-7395,1
105911,2017-7395,1
126663,2017-7395,1
200434,2017-7395,1
106380,2017-7395,1
104216,2017-7395,1
106032,2017-7395,1
106203,2017-7395,1
111508,2017-7395,1
105426,2017-7395,1
144719,2017-7395,1
126125,2017-7395,1
202106,2017-7395,1
106352,2017-7395,1
105641,2017-7395,1
122538,2017-7395,1
103565,2017-7397,5
123921,2017-7397,4
133297,2017-7397,4
111192,2017-7397,3
126952,2017-7397,3
126335,2017-7397,3
117361,2017-7397,3
105357,2017-7397,2
200024,2017-7397,2
105738,2017-7397,2
106109,2017-7397,2
104424,2017-7397,2
104594,2017-7397,2
105026,2017-7397,2
126337,2017-7397,2
122495,2017-7397,1
105359,2017-7397,1
105051,2017-7397,1
105147,2017-7397,1
111788,2017-7397,1
105166,2017-7397,1
105430,2017-7397,1
104781,2017-7397,1
105339,2017-7397,1
128034,2017-7397,1
105585,2017-7397,1
126845,2017-7397,1
105777,2017-7434,4
105932,2017-7434,3
104978,2017-7434,3
105676,2017-7434,3
105649,2017-7434,3
105138,2017-7434,2
106288,2017-7434,2
105373,2017-7434,2
104678,2017-7434,2
104180,2017-7434,2
104327,2017-7434,2
109739,2017-7434,2
105430,2017-7434,1
105181,2017-7434,1
104022,2017-7434,1
105668,2017-7434,1
105936,2017-7434,1
104559,2017-7434,1
106311,2017-7434,1
104898,2017-7434,1
104312,2017-7434,1
127157,2017-7438,6
104386,2017-7438,5
104810,2017-7438,4
134120,2017-7438,3
104499,2017-7438,3
105502,2017-7438,3
106426,2017-7438,3
105132,2017-7438,2
105810,2017-7438,2
120424,2017-7438,2
111806,2017-7438,2
106393,2017-7438,1
105906,2017-7438,1
105472,2017-7438,1
104251,2017-7438,1
111183,2017-7438,1
105325,2017-7438,1
105692,2017-7438,1
111805,2017-7438,1
104963,2017-7438,1
105678,2017-7438,1
106266,2017-7438,1
111181,2017-7438,1
105579,2017-7438,1
245104,2017-7438,1
120775,2017-7438,1
127300,2017-7438,1
106121,2017-7440,5
104919,2017-7440,4
125825,2017-7440,4
144821,2017-7440,4
103105,2017-7440,3
105872,2017-7440,3
106137,2017-7440,3
122669,2017-7440,2
104122,2017-7440,2
105180,2017-7440,2
104297,2017-7440,2
105245,2017-7440,2
110774,2017-7440,2
105154,2017-7440,2
106164,2017-7440,2
126197,2017-7440,2
104395,2017-7440,1
105571,2017-7440,1
122257,2017-7440,1
105120,2017-7440,1
110762,2017-7440,1
106426,2017-7440,1
106420,2017-7440,1
106198,2017-7440,1
106032,2017-7440,1
122536,2017-7440,1
105497,2017-7440,1
133467,2017-7440,1
111797,2017-7440,1
105023,2017-7480,4
106423,2017-7480,4
105960,2017-7480,3
105051,2017-7480,3
106000,2017-7480,3
117361,2017-7480,3
111460,2017-7480,3
104672,2017-7480,2
105173,2017-7480,2
126203,2017-7480,2
104607,2017-7480,2
120775,2017-7480,1
105302,2017-7480,1
104269,2017-7480,1
105454,2017-7480,1
111765,2017-7480,1
105166,2017-7480,1
103852,2017-7480,1
106216,2017-7480,1
126774,2017-7485,5
104542,2017-7485,4
105074,2017-7485,3
104932,2017-7485,3
106043,2017-7485,3
105882,2017-7485,2
105311,2017-7485,2
103970,2017-7485,2
